X,Y
35.6886,121.2666
35.6814,121.2646
35.6765,121.2620
35.6730,121.2578
35.6700,121.2548
35.6670,121.2501
35.6649,121.2449
35.6611,121.2374
35.6578,121.2270
35.6534,121.1990
35.6516,121.1853
35.6490,121.1687
35.6465,121.1600
35.6436,121.1525
35.6376,121.1443
35.6284,121.1341
35.6152,121.1215
35.6050,121.1142
35.5944,121.1051
35.5838,121.0955
35.5782,121.0884
35.5721,121.0796
35.5674,121.0725
35.6517,120.6890
35.6373,120.6855
35.6319,120.6841
35.6186,120.6863
35.6086,120.6869
35.5958,120.6897
35.5885,120.6916
35.5674,121.0725
35.5554,121.0645
35.5482,121.0613
35.5412,121.0547
35.5333,121.0453
35.5277,121.0382
35.5221,121.0294
35.5182,121.0224
35.5139,121.0154
35.5083,121.0055
35.5031,120.9990
35.4969,120.9953
35.4912,120.9899
35.4863,120.9863
35.4797,120.9791
35.4714,120.9702
35.4649,120.9614
35.4620,120.9528
35.4559,120.9434
35.4534,120.9365
35.4506,120.9262
35.4483,120.9131
35.4470,120.8989
35.4448,120.8829
35.4414,120.8743
35.4384,120.8685
35.4363,120.8650
35.4287,120.8590
35.4225,120.8536
35.4167,120.8505
35.4110,120.8468
35.4056,120.8448
35.4002,120.8423
35.3948,120.8398
35.3849,120.8365
35.3800,120.8351
35.3773,120.8344
35.5885,120.6916
35.5789,120.6929
35.5721,120.6948
35.5675,120.6957
35.5629,120.6977
35.5600,120.7016
35.5558,120.7053
35.5516,120.7091
35.5466,120.7099
35.5425,120.7103
35.5380,120.7078
35.5353,120.7071
35.5287,120.7029
35.5234,120.6981
35.5168,120.6915
35.5124,120.6857
35.5085,120.6793
35.5059,120.6741
35.5016,120.6659
35.4990,120.6624
35.4955,120.6583
35.4933,120.6559
35.4933,120.6559
35.4872,120.6500
35.4810,120.6446
35.4729,120.6397
35.4649,120.6353
35.4609,120.6335
35.4559,120.6315
35.4505,120.6296
35.4452,120.6271
35.4411,120.6252
35.4330,120.6225
35.4254,120.6194
35.4133,120.6148
35.4020,120.6143
35.3923,120.6178
35.3867,120.6215
35.3835,120.6230
35.3835,120.6230
35.3753,120.6260
35.3701,120.6303
35.3647,120.6311
35.3588,120.6303
35.3544,120.6261
35.3526,120.6238
35.3469,120.6168
35.3421,120.6120
35.3389,120.6102
35.3336,120.6060
35.3231,120.6072
35.3172,120.6092
35.3093,120.6139
35.3042,120.6176
35.3009,120.6219
35.2957,120.6273
35.2933,120.6323
35.2870,120.6444
35.2814,120.6514
35.3773,120.8344
35.3685,120.8255
35.3654,120.8219
35.3633,120.8167
35.3612,120.8127
35.3610,120.8053
35.3608,120.7974
35.3615,120.7879
35.3600,120.7788
35.3584,120.7730
35.3558,120.7673
35.3532,120.7632
35.3507,120.7586
35.3454,120.7521
35.3437,120.7486
35.3398,120.7428
35.3376,120.7393
35.3335,120.7261
35.3298,120.7141
35.3269,120.7055
35.3257,120.6998
35.3241,120.6952
35.3193,120.6882
35.3154,120.6813
35.3115,120.6760
35.3080,120.6713
35.3032,120.6655
35.2979,120.6612
35.2916,120.6576
35.2849,120.6533
35.2814,120.6514
35.1154,120.5654
35.1271,120.5850
35.1370,120.6029
35.1472,120.6254
35.1472,120.6254
35.1562,120.6438
35.1626,120.6587
35.1668,120.6691
35.1716,120.6755
35.1822,120.6850
35.1953,120.6868
35.2132,120.6820
35.2324,120.6761
35.2424,120.6720
35.2424,120.6720
35.2518,120.6681
35.2665,120.6614
35.2753,120.6562
35.2814,120.6514
35.3835,120.6230
35.3900,120.6047
35.3922,120.5901
35.3916,120.5816
35.3896,120.5731
35.3884,120.5674
35.3967,120.5615
35.4093,120.5520
35.4215,120.5384
35.4262,120.5336
35.4262,120.5336
35.4286,120.5280
35.4292,120.5230
35.4304,120.5151
35.4347,120.5074
35.4380,120.5025
35.4374,120.4934
35.4367,120.4849
35.4383,120.4788
35.4407,120.4727
35.4482,120.4668
35.4547,120.4614
35.4575,120.4576
35.4577,120.4520
35.4578,120.4469
35.4588,120.4441
35.4589,120.4402
35.4604,120.4368
35.4623,120.4330
35.4625,120.4273
35.4605,120.4165
35.4596,120.4029
35.4594,120.3944
35.4590,120.3904
35.4618,120.3872
35.4651,120.3845
35.4665,120.3823
35.4689,120.3773
35.4696,120.3706
35.4685,120.3592
35.4653,120.3444
35.4599,120.3283
35.4551,120.3191
35.4518,120.3082
35.4498,120.2997
35.4485,120.2951
35.4451,120.2893
35.4393,120.2856
35.4330,120.2825
35.4263,120.2783
35.4209,120.2764
35.4178,120.2746
35.4146,120.2733
35.4120,120.2704
35.4107,120.2664
35.4109,120.2618
35.4125,120.2529
35.4155,120.2423
35.4212,120.2329
35.4232,120.2268
35.4238,120.2189
35.4234,120.2172
35.4217,120.2154
35.4185,120.2164
35.4153,120.2163
35.4121,120.2156
35.4095,120.2138
35.4034,120.2045
35.4004,120.1954
35.3992,120.1913
35.3970,120.1873
35.3941,120.1782
35.3923,120.1753
35.3902,120.1718
35.3884,120.1706
35.3857,120.1676
35.3849,120.1631
35.3869,120.1570
35.3881,120.1480
35.3891,120.1441
35.3883,120.1378
35.3871,120.1344
35.3845,120.1292
35.3814,120.1257
35.3810,120.1229
35.3811,120.1184
35.3821,120.1167
35.3826,120.1145
35.3809,120.1116
35.3791,120.1081
35.3783,120.1058
35.3774,120.1041
35.3770,120.1035
35.3770,120.1007
35.3780,120.0979
35.3790,120.0957
35.3782,120.0923
35.3769,120.0883
35.3717,120.0796
35.3683,120.0716
35.3649,120.0618
35.3646,120.0545
35.3639,120.0460
35.3645,120.0415
35.3637,120.0364
35.3624,120.0347
35.3588,120.0328
35.3570,120.0322
35.3553,120.0304
35.3549,120.0276
35.3550,120.0231
35.3544,119.9921
35.3548,119.9594
35.3536,119.9362
35.3530,119.9226
35.3517,119.9192
35.3477,119.9145
35.3456,119.9105
35.3429,119.9064
35.3401,119.8934
35.3393,119.8877
35.3368,119.8786
35.3320,119.8711
35.3285,119.8653
35.3259,119.8584
35.3266,119.8483
35.3291,119.8428
35.3384,119.8324
35.3485,119.8277
35.3558,119.8257
35.3582,119.8218
35.3560,119.8167
35.3502,119.8136
35.3440,119.8078
35.3414,119.7992
35.3407,119.7935
35.3368,119.7833
35.3360,119.7782
35.3357,119.7736
35.3353,119.7697
35.3346,119.7617
35.3289,119.7553
35.3250,119.7473
35.3242,119.7394
35.3209,119.7263
35.3170,119.7171
35.3127,119.7063
35.3092,119.7011
35.3080,119.6971
35.3071,119.6942
35.3081,119.6909
35.3090,119.6892
35.3051,119.6840
35.3020,119.6805
35.2962,119.6747
35.2904,119.6689
35.2892,119.6649
35.2898,119.6581
35.2904,119.6497
35.2907,119.6373
35.2925,119.6362
35.2935,119.6335
35.2940,119.6307
35.2927,119.6272
35.1154,120.5654
35.1117,120.5528
35.1061,120.5435
35.0991,120.5365
35.0920,120.5300
35.0837,120.5195
35.0772,120.5068
35.0738,120.4993
35.0738,120.4993
35.0634,120.4826
35.0541,120.4748
35.0510,120.4713
35.0444,120.4654
35.0373,120.4595
35.0313,120.4485
35.0247,120.4409
35.0162,120.4338
35.0046,120.4282
34.9987,120.4268
34.9987,120.4268
34.9892,120.4247
34.9789,120.4220
34.9681,120.4165
34.9618,120.4162
34.9540,120.4164
35.1472,120.6254
35.1417,120.6268
35.1349,120.6265
35.1264,120.6238
35.1179,120.6195
35.1076,120.6145
35.0977,120.6106
35.0937,120.6077
35.0921,120.6008
35.0965,120.5903
35.0988,120.5736
35.0990,120.5685
35.0955,120.5650
35.0900,120.5642
35.0836,120.5661
35.0790,120.5699
35.0770,120.5731
35.0738,120.5747
35.0693,120.5745
35.0679,120.5766
35.0650,120.5799
35.0628,120.5798
35.0578,120.5801
35.0541,120.5794
35.0501,120.5769
35.0502,120.5753
35.0486,120.5684
35.0474,120.5633
35.0448,120.5582
35.0399,120.5534
35.0368,120.5510
35.0346,120.5498
35.0305,120.5485
35.0218,120.5515
35.0071,120.5570
35.0011,120.5606
34.9946,120.5642
34.9872,120.5678
34.9768,120.5679
34.9673,120.5680
34.9604,120.5705
34.9538,120.5758
34.9538,120.5758
34.9470,120.5766
34.9416,120.5747
34.9354,120.5694
34.9275,120.5611
34.9192,120.5501
34.9092,120.5328
34.8954,120.5097
34.8786,120.4798
34.8720,120.4700
34.8605,120.4594
34.8490,120.4499
34.8428,120.4435
34.8428,120.4435
34.8324,120.4435
34.8197,120.4424
34.8112,120.4370
34.8032,120.4327
34.7847,120.4263
34.7716,120.4229
34.7681,120.4200
34.7681,120.4200
34.7617,120.4191
34.7585,120.4223
34.7556,120.4267
34.7523,120.4327
34.7476,120.4358
34.7384,120.4388
34.7320,120.4413
34.7266,120.4405
34.7239,120.4376
34.7187,120.4312
34.7132,120.4315
34.7100,120.4319
34.7021,120.4394
34.6969,120.4436
34.6913,120.4496
34.6835,120.4542
34.6455,120.4324
34.6462,120.4397
34.6495,120.4488
34.6603,120.4538
34.6702,120.4564
34.6770,120.4584
34.6807,120.4552
34.6835,120.4542
34.7444,120.2639
34.7361,120.2490
34.7316,120.2331
34.7280,120.2139
34.7235,120.1970
34.7180,120.1822
34.7128,120.1730
34.7022,120.1608
34.6938,120.1527
34.6880,120.1502
34.6843,120.1500
34.9540,120.4164
34.9344,120.4189
34.9158,120.4198
34.9017,120.4186
34.8803,120.4048
34.8653,120.3901
34.8489,120.3754
34.8357,120.3619
34.8207,120.3433
34.8052,120.3320
34.7900,120.3224
34.7742,120.3015
34.7535,120.2777
34.7444,120.2639
34.6455,120.4324
34.6305,120.4306
34.6219,120.4286
34.6161,120.4244
34.6085,120.4218
34.6054,120.4189
34.6041,120.4166
34.6028,120.4138
34.5989,120.4091
34.5945,120.4044
34.5918,120.4027
34.5909,120.4015
34.5896,120.3998
34.5898,120.3931
34.5899,120.3897
34.5882,120.3857
34.5838,120.3822
34.5726,120.3745
34.5641,120.3685
34.5561,120.3631
34.5481,120.3589
34.5352,120.3483
34.5268,120.3390
34.5220,120.3309
34.5229,120.3165
34.5261,120.2999
34.5305,120.2906
34.5315,120.2845
34.5291,120.2760
34.5243,120.2674
34.5213,120.2623
34.5209,120.2589
34.5212,120.2494
34.5228,120.2411
34.5175,120.2342
34.5132,120.2251
34.6843,120.1500
34.6823,120.1561
34.6777,120.1593
34.6731,120.1630
34.6670,120.1695
34.6614,120.1748
34.6614,120.1748
34.6554,120.1768
34.6476,120.1787
34.6390,120.1801
34.6244,120.1795
34.6162,120.1830
34.6162,120.1830
34.6075,120.1843
34.5988,120.1868
34.5919,120.1893
34.5919,120.1893
34.5760,120.1886
34.5670,120.1860
34.5570,120.1862
34.5469,120.1891
34.5386,120.1944
34.5278,120.2073
34.5179,120.2197
34.5132,120.2251
34.4486,119.7497
34.4452,119.7401
34.4386,119.7287
34.4325,119.7179
34.4286,119.7083
34.4266,119.6987
34.4268,119.6870
34.4296,119.6676
34.4290,119.6520
34.4275,119.6375
34.4273,119.6285
34.4271,119.6157
34.4293,119.5985
34.4297,119.5813
34.4282,119.5673
34.4239,119.5560
34.4169,119.5418
34.4087,119.5237
34.4014,119.5057
34.3985,119.4922
34.3964,119.4815
34.3920,119.4764
34.2210,119.0352
34.2139,119.0012
34.2083,118.9782
34.2045,118.9648
34.1966,118.9479
34.1843,118.9221
34.1790,118.9097
34.1758,118.8880
34.1743,118.8674
34.1723,118.8457
34.1702,118.8384
34.1702,118.8384
34.1637,118.8200
34.1610,118.8145
34.1610,118.8145
34.1540,118.8003
34.1500,118.7924
34.1483,118.7824
34.1458,118.7668
34.1438,118.7529
34.1412,118.7423
34.1386,118.7322
34.1415,118.7234
34.1453,118.7135
34.1504,118.7031
34.1524,118.6937
34.1530,118.6842
34.1531,118.6765
34.1519,118.6664
34.1529,118.6570
34.1563,118.6460
34.1629,118.6295
34.1703,118.6146
34.1701,118.5997
34.1704,118.5920
34.1704,118.5920
34.1707,118.5841
34.1732,118.5714
34.1757,118.5564
34.1758,118.5470
34.1714,118.5319
34.1663,118.5118
34.1619,118.4940
34.1586,118.4717
34.1569,118.4595
34.0285,118.4781
34.0133,118.4612
33.9881,118.4364
33.9675,118.4144
34.0374,118.2643
34.0273,118.2714
34.0159,118.2740
33.9954,118.2769
33.9800,118.2772
33.9627,118.2770
33.9675,118.4144
33.9544,118.4020
33.9450,118.3946
33.9301,118.3895
33.9301,118.3895
33.9278,118.3888
33.9051,118.3878
33.8783,118.3862
33.8778,118.3860
33.8778,118.3860
33.8602,118.3787
33.8376,118.3634
33.8155,118.3475
33.8021,118.3279
33.7949,118.3168
33.7932,118.3096
33.7956,118.2980
33.7971,118.2903
33.7976,118.2831
33.7964,118.2720
33.9597,118.3456
33.9324,118.3473
33.9300,118.3472
33.9300,118.3472
33.9060,118.3458
33.8906,118.3383
33.8821,118.3282
33.8783,118.3239
33.8783,118.3239
33.8727,118.3175
33.8619,118.3074
33.8566,118.2973
33.8531,118.2840
33.8518,118.2751
34.1926,119.1728
34.1725,119.1528
34.1552,119.1301
34.1464,119.1138
34.1381,119.0952
34.1310,119.0845
34.1162,119.0747
34.1064,119.0650
34.1010,119.0593
34.0957,119.0486
34.0896,119.0351
34.0848,119.0261
34.0808,119.0194
34.0764,119.0126
34.0729,119.0042
34.0704,118.9914
34.0674,118.9802
34.0616,118.9701
34.0578,118.9572
34.0496,118.9276
34.0456,118.8970
34.0451,118.8930
34.0451,118.8930
34.0428,118.8748
34.0381,118.8553
34.0342,118.8419
34.0290,118.8284
34.0241,118.8206
34.0228,118.8156
34.0229,118.8078
34.0286,118.7963
34.0264,118.7879
34.0274,118.7846
34.0289,118.7769
34.0304,118.7664
34.0319,118.7553
34.0367,118.7422
34.0391,118.7283
34.0394,118.7134
34.0381,118.7045
34.0392,118.6918
34.0426,118.6769
34.0455,118.6647
34.0456,118.6570
34.0462,118.6176
34.0471,118.5855
34.0461,118.5622
34.0463,118.5433
34.0429,118.5261
34.0371,118.5138
34.0304,118.5064
34.0256,118.4936
34.0243,118.4869
34.0285,118.4781
34.0312,118.4100
34.0163,118.3975
34.0029,118.3834
33.9948,118.3739
33.9827,118.3604
33.9782,118.3531
33.9701,118.3480
33.9597,118.3456
33.6886,117.8730
33.6803,117.8381
33.6714,117.8071
33.6599,117.7662
33.6586,117.7598
33.6586,117.7598
33.6537,117.7336
33.7508,117.8267
33.7391,117.8089
33.7261,117.7900
33.7157,117.7778
33.7021,117.7671
33.6827,117.7520
33.6763,117.7476
33.6763,117.7476
33.6659,117.7403
33.6537,117.7336
33.6278,117.9230
33.6229,117.9003
33.6185,117.8871
33.6091,117.8710
33.6091,117.8710
33.5919,117.8509
33.5708,117.8226
33.5546,117.7954
33.5485,117.7819
33.5485,117.7819
33.5456,117.7755
33.5353,117.7611
33.5240,117.7494
33.5059,117.7322
33.4905,117.7155
33.4779,117.6984
33.4752,117.6945
33.4752,117.6906
33.4748,117.6818
33.4740,117.6637
33.4736,117.6543
33.6537,117.7336
33.6388,117.7185
33.6234,117.7030
33.6112,117.6869
33.6045,117.6774
33.5990,117.6697
33.5941,117.6647
33.5859,117.6629
33.5650,117.6622
33.5495,117.6626
33.5322,117.6630
33.5250,117.6608
33.5177,117.6580
33.5114,117.6552
33.5114,117.6552
33.5054,117.6513
33.4986,117.6501
33.4918,117.6484
33.4832,117.6516
33.4736,117.6543
33.7010,117.3306
33.6756,117.3101
33.6679,117.3034
33.6679,117.3034
33.6171,117.2547
33.5690,117.2066
33.5345,117.1740
33.5345,117.1740
33.5285,117.1680
33.5213,117.1624
33.9460,116.9700
33.9434,116.9545
33.9371,116.9395
33.9341,116.9181
33.9350,116.9063
33.9365,116.8918
33.9356,116.8784
33.9377,116.8669
33.9377,116.8669
33.9380,116.8656
33.9389,116.8586
33.9372,116.8409
33.9372,116.8313
33.9391,116.8211
33.9405,116.8163
33.9383,116.8083
33.9351,116.7976
33.9302,116.7826
33.9284,116.7724
33.9294,116.7601
33.9340,116.7441
33.9355,116.7232
33.9337,116.7135
33.9333,116.6985
33.9347,116.6894
33.9374,116.6814
33.9393,116.6728
33.4736,117.6543
33.4637,117.6355
33.4520,117.6140
33.4371,117.5962
33.4221,117.5890
33.4071,117.5790
33.3994,117.5707
33.3918,117.5503
33.3810,117.5238
33.3693,117.5039
33.3584,117.4923
33.3493,117.4890
33.3334,117.4839
33.3180,117.4756
33.2989,117.4568
33.2758,117.4325
33.2554,117.4154
33.2359,117.4010
33.2259,117.3906
33.2137,117.3752
33.2037,117.3625
33.2005,117.3608
33.2005,117.3608
33.1906,117.3509
33.1815,117.3410
33.3448,117.1417
33.3339,117.1401
33.3239,117.1389
33.3043,117.1400
33.2879,117.1449
33.2766,117.1509
33.2629,117.1564
33.2502,117.1547
33.2338,117.1470
33.2083,117.1311
33.1924,117.1206
33.1924,117.1206
33.1806,117.1107
33.1692,117.0998
33.1597,117.0910
33.1456,117.0833
33.1292,117.0762
33.1237,117.0750
33.9276,116.5777
33.9408,116.5676
33.9576,116.5609
33.9775,116.5525
33.9934,116.5474
34.0084,116.5473
34.0180,116.5534
34.0312,116.5616
34.0371,116.5627
34.0448,116.5582
34.0598,116.5443
34.0738,116.5303
34.0991,116.4969
34.1082,116.4841
34.1167,116.4740
34.1203,116.4623
34.1239,116.4423
34.1279,116.4334
34.8861,117.0084
34.8890,116.9986
34.8920,116.9880
34.8920,116.9880
34.9003,116.9747
34.9067,116.9663
34.9100,116.9599
34.9093,116.9585
34.9188,117.0174
34.9234,117.0084
34.9243,116.9972
34.9243,116.9832
34.9220,116.9725
34.9188,116.9658
34.9143,116.9619
34.9093,116.9585
34.9093,116.9585
34.9116,116.9462
34.9111,116.9316
34.9106,116.9131
34.9124,116.8890
34.9156,116.8542
34.9156,116.8542
34.9219,116.8167
34.9295,116.7757
34.9430,116.7106
34.9484,116.6893
34.9606,116.6606
34.9872,116.6005
35.0128,116.5408
35.0326,116.4924
35.0591,116.4339
35.0690,116.4130
35.0762,116.4023
35.0812,116.3961
35.0825,116.3904
35.0830,116.3854
35.0852,116.3780
35.0897,116.3673
35.0928,116.3572
35.0927,116.3353
35.0939,116.3162
35.0971,116.3077
35.1007,116.3020
35.1047,116.2908
35.1069,116.2806
35.1099,116.2604
35.1211,116.2367
35.1355,116.2157
35.1481,116.2010
35.1698,116.1788
35.1837,116.1646
35.1941,116.1504
35.1981,116.1431
35.2021,116.1306
35.2057,116.1210
35.2102,116.1159
35.2233,116.1090
35.2373,116.1032
35.2419,116.1009
35.2491,116.0935
35.2621,116.0832
35.2761,116.0723
35.2806,116.0683
34.8920,116.9880
34.8819,116.9607
34.8716,116.9155
34.8645,116.8793
34.8566,116.8414
34.8488,116.7907
34.8420,116.7461
34.8370,116.6999
34.8337,116.6715
34.8345,116.6670
34.8358,116.6620
34.8370,116.6564
34.8335,116.6380
34.8238,116.5896
34.8145,116.5362
34.8083,116.5022
34.8069,116.4788
34.8038,116.4437
34.7986,116.3942
34.7944,116.3675
34.7923,116.3575
34.7904,116.3502
34.7856,116.3425
34.7748,116.3298
34.7597,116.3093
34.7516,116.2916
34.7470,116.2733
34.7407,116.2382
34.7395,116.2065
34.7390,116.1870
34.7427,116.1692
34.7413,116.1508
34.7387,116.1353
34.7380,116.1280
35.7913,119.7619
35.7413,119.7283
35.6832,119.6894
35.6470,119.6604
35.6140,119.6344
35.7946,119.2384
35.7887,119.2409
35.7799,119.2457
35.7762,119.2496
35.7734,119.2509
35.7688,119.2517
35.7606,119.2500
35.7606,119.2500
35.7313,119.2443
35.7092,119.2389
35.6916,119.2329
35.6695,119.2275
35.6442,119.2223
35.6225,119.2191
35.6103,119.2151
35.6054,119.2131
35.0787,118.1786
35.0856,118.1658
35.0975,118.1542
35.1392,118.1211
35.1854,118.0835
35.2110,118.0636
35.2228,118.0576
35.2429,118.0494
35.2711,118.0408
35.2821,118.0319
35.2945,118.0135
35.3133,117.9867
35.3270,117.9762
35.3357,117.9735
35.3479,117.9736
35.3620,117.9772
35.3705,117.9857
35.3750,117.9898
35.3786,117.9909
35.3891,117.9888
35.4001,117.9816
35.4114,117.9784
35.4210,117.9779
35.4332,117.9803
35.4391,117.9821
35.4514,117.9772
35.5348,117.9359
35.5703,117.9194
35.6013,117.9044
35.8030,117.8711
35.7717,117.8702
35.7354,117.8698
35.7100,117.8689
35.7009,117.8705
35.7009,117.8705
35.6819,117.8720
35.6709,117.8736
35.6591,117.8774
35.6591,117.8774
35.6222,117.8945
35.6013,117.9044
35.7009,117.8705
35.6938,117.8523
35.6862,117.8392
35.6772,117.8250
35.6705,117.8119
35.6669,117.8050
35.6592,117.7964
35.6592,117.7964
35.6272,117.7667
35.5974,117.7381
35.5731,117.7119
35.5605,117.6937
35.5565,117.6817
35.5538,117.6766
35.5461,117.6709
35.5393,117.6669
35.5353,117.6612
35.5289,117.6572
35.5203,117.6554
35.4990,117.6530
35.4822,117.6495
35.4763,117.6488
35.4664,117.6493
35.4536,117.6509
35.4473,117.6548
35.4418,117.6627
35.4367,117.6711
35.4322,117.6744
35.4267,117.6744
35.4118,117.6647
35.3914,117.6509
35.3801,117.6452
35.3725,117.6350
35.3680,117.6242
35.3644,117.6152
35.3613,117.6112
35.3540,117.6078
35.3422,117.6099
35.3372,117.6110
35.3313,117.6110
35.3109,117.6029
35.2874,117.5954
35.2819,117.5914
35.2774,117.5908
35.2642,117.5919
35.2374,117.5894
35.2184,117.5870
35.1858,117.5749
35.1622,117.5686
35.1250,117.5599
35.0806,117.5500
35.0275,117.5389
34.9839,117.5308
35.6156,115.3915
35.6021,115.3997
35.5854,115.4074
35.5701,115.4140
35.5456,115.4201
35.5248,115.4245
35.4950,115.4336
35.4860,115.4389
35.4783,115.4458
35.4730,115.4555
35.2806,116.0683
35.2918,116.0440
35.3119,116.0071
35.3280,115.9798
35.3360,115.9628
35.3453,115.9356
35.3582,115.9073
35.3743,115.8788
35.3877,115.8566
35.3980,115.8367
35.4103,115.7999
35.4380,115.7181
35.4525,115.6733
35.4525,115.6733
35.4705,115.6216
35.4806,115.5926
35.4850,115.5756
35.4848,115.5626
35.4828,115.5480
35.4781,115.5294
35.4765,115.5159
35.4740,115.4967
35.4706,115.4748
35.4708,115.4612
35.4730,115.4555
34.8864,114.7538
34.8932,114.7295
34.8979,114.7136
34.8980,114.6940
34.8959,114.6784
34.8901,114.6645
34.8822,114.6553
34.8649,114.6306
34.8537,114.6119
34.8434,114.5987
34.8352,114.5962
34.8224,114.5949
34.8224,114.5949
34.7880,114.5815
34.7653,114.5694
34.7448,114.5561
34.7302,114.5432
34.7218,114.5251
34.7202,114.4989
34.7185,114.4738
34.1279,116.4334
34.1356,116.4184
34.1387,116.4017
34.1426,116.3795
34.1439,116.3689
34.1428,116.3245
34.1416,116.2785
34.1411,116.1958
34.1405,116.1225
34.1409,115.9954
34.1399,115.8894
34.1348,115.8834
34.1298,115.8784
34.1284,115.8735
34.1288,115.8663
34.1309,115.8540
34.1315,115.8240
34.1266,115.7858
34.1151,115.7311
34.1021,115.6703
34.1006,115.6542
34.1004,115.6387
34.1001,115.6098
34.0995,115.5982
34.0943,115.5888
34.0832,115.5719
34.0790,115.5625
34.0776,115.5542
34.0811,115.5469
34.0892,115.5390
34.1049,115.5276
34.1094,115.5181
34.1082,115.4954
34.1011,115.4439
34.0962,115.4152
34.0948,115.3814
34.0890,115.3554
34.0833,115.3411
34.0759,115.3013
34.0677,115.2644
34.0575,115.2213
34.0555,115.2114
34.0555,115.2114
34.0611,115.1935
34.0671,115.1684
34.0712,115.1367
34.0837,115.1009
34.0950,115.0657
34.0979,115.0246
34.1005,114.9868
34.1071,114.9489
34.1082,114.9333
34.1052,114.9228
34.0982,114.9097
34.0900,114.8605
34.0858,114.8307
34.0850,114.7886
34.0892,114.7457
34.1038,114.7003
34.1196,114.6732
34.1436,114.6437
34.1569,114.6288
34.1680,114.6163
34.1799,114.5987
34.1883,114.5851
34.1913,114.5778
34.1913,114.5778
34.1945,114.5510
34.1990,114.5367
34.2017,114.5165
34.1967,114.4840
34.1889,114.4271
34.1838,114.3974
34.1811,114.3909
34.1748,114.3885
34.1635,114.3803
34.1577,114.3718
34.1604,114.3576
34.1703,114.3355
34.1726,114.3164
34.1671,114.2954
33.6112,114.6541
33.6117,114.6111
33.6102,114.5847
33.6104,114.5682
33.6600,115.7732
33.6607,115.7577
33.6626,115.7224
33.6678,115.6649
33.6718,115.6136
33.6751,115.5854
33.6809,115.5433
33.6911,115.4857
33.6984,115.4503
33.7101,115.4070
33.7142,115.3810
33.7133,115.3473
33.7125,115.3397
33.7125,115.3397
33.7096,115.3126
33.7056,115.2840
33.6959,115.2478
33.6796,115.1929
33.6637,115.1376
33.6210,115.0040
33.6075,114.9625
33.6075,114.9327
33.6085,114.8660
33.6095,114.7954
33.6104,114.7286
33.6112,114.6541
33.7964,118.2720
33.7855,118.2691
33.7823,118.2685
33.7741,118.2717
33.7672,118.2776
33.7603,118.2825
33.7468,118.2848
32.7614,115.9398
32.7640,115.9250
32.7669,115.8950
32.7707,115.8639
32.7732,115.8344
32.7760,115.8032
32.7773,115.7525
32.7779,115.7230
32.7776,115.6958
32.7772,115.5501
32.7772,115.5501
32.7770,115.5337
32.7767,115.5098
32.7761,115.4988
32.7761,115.4988
32.7754,115.4809
32.7820,115.3334
32.7756,115.2730
32.7658,115.2569
32.7629,115.2449
32.7566,115.2211
32.7474,115.1875
32.7372,115.1468
32.7299,115.1175
32.7269,115.1056
32.7222,115.0964
32.7222,115.0937
32.7207,115.0883
32.7820,115.3334
32.7808,115.3198
32.7784,115.3106
32.7769,115.3003
32.7776,115.2839
32.7756,115.2730
32.7207,115.0883
32.7209,115.0538
32.7206,115.0410
32.7203,115.0304
32.7206,115.0220
32.7208,115.0109
32.7200,114.9986
32.7188,114.9836
32.7162,114.9681
32.7144,114.9520
32.7165,114.9258
32.7173,114.9174
32.7238,114.9066
32.7273,114.8998
32.7299,114.8941
32.7338,114.8857
32.7386,114.8760
32.7428,114.8648
32.7515,114.8466
32.7579,114.8314
32.7595,114.8202
32.7594,114.8152
32.7588,114.8085
32.7561,114.7946
32.7499,114.7636
32.7475,114.7419
32.7454,114.7265
32.7454,114.7265
32.7453,114.7259
32.7460,114.7164
32.7481,114.7096
32.7497,114.7018
32.7523,114.6978
32.7548,114.6871
32.7568,114.6753
32.7576,114.6552
32.7560,114.6441
32.7512,114.6348
32.7451,114.6304
32.7376,114.6234
32.7306,114.6168
32.7263,114.6102
32.7614,115.9398
32.7607,115.9534
32.7585,115.9638
32.7549,115.9732
32.7522,115.9781
32.7495,115.9841
32.7460,115.9896
32.7451,115.9935
32.7437,115.9940
32.7437,115.9940
32.7415,116.0006
32.7366,116.0159
32.7326,116.0263
32.7291,116.0373
32.7264,116.0444
32.7242,116.0493
32.7233,116.0532
32.7210,116.0565
32.7179,116.0619
32.7147,116.0631
32.7084,116.0675
32.7034,116.0697
32.7002,116.0730
32.6980,116.0769
32.6971,116.0813
32.6948,116.0835
32.6912,116.0857
32.6898,116.0879
32.6890,116.0923
32.6840,116.1016
32.6804,116.1032
32.6772,116.1033
32.6740,116.1022
32.6704,116.1001
32.6681,116.0979
32.6653,116.0958
32.6635,116.0947
32.6612,116.0947
32.6581,116.0975
32.6531,116.1003
32.6472,116.1047
32.6440,116.1107
32.6414,116.1178
32.6409,116.1228
32.6405,116.1271
32.6405,116.1271
32.6438,116.1369
32.6475,116.1461
32.6572,116.1596
32.6609,116.1672
32.6660,116.1824
32.6693,116.1933
32.6711,116.2014
32.6725,116.2079
32.6717,116.2123
32.6703,116.2178
32.6713,116.2237
32.6722,116.2297
32.6741,116.2368
32.6764,116.2455
32.6834,116.2650
32.6880,116.2786
33.8732,118.1903
33.8625,118.1944
33.8344,118.2005
33.8259,118.1998
33.8211,118.1992
33.8150,118.1980
34.5212,117.3954
