X Y
38.111988 -122.869776
38.116421 -122.873491
38.118573 -122.877687
38.119463 -122.878313
38.121647 -122.881340
38.123863 -122.883198
38.126969 -122.885682
38.128700 -122.888689
38.131386 -122.889983
38.132259 -122.891195
38.132227 -122.892364
38.132631 -122.894139
38.132599 -122.895308
38.134346 -122.897731
38.136611 -122.897835
38.138439 -122.897334
38.139781 -122.897982
38.141108 -122.899214
38.143324 -122.901073
38.144634 -122.902890
38.145508 -122.904102
38.147303 -122.904770
38.149536 -122.906045
38.150393 -122.907841
38.151282 -122.908468
38.151686 -122.910244
38.153498 -122.910328
38.154857 -122.910391
38.156718 -122.908720
38.157138 -122.909911
38.158481 -122.910559
38.159742 -122.914131
38.159709 -122.915301
38.161052 -122.915949
38.165532 -122.917914
38.167765 -122.919189
38.169042 -122.922177
38.170821 -122.923432
38.171694 -122.924644
38.173053 -122.924707
38.174412 -122.924770
38.175722 -122.926589
38.176142 -122.927780
38.177937 -122.928449
38.180153 -122.930310
38.181463 -122.932129
38.184164 -122.932841
38.185959 -122.933511
38.186865 -122.933553
38.187738 -122.934765
38.187706 -122.935936
38.188562 -122.937733
38.189888 -122.938967
38.191684 -122.939637
38.192524 -122.942020
38.193866 -122.942669
38.193381 -122.943818
38.193315 -122.946159
38.193735 -122.947350
38.193183 -122.950840
38.194526 -122.951489
38.195934 -122.949797
38.197342 -122.948105
38.198265 -122.947563
38.201872 -122.948318
38.201822 -122.950073
38.202226 -122.951850
38.204021 -122.952521
38.205347 -122.953755
38.207496 -122.957959
38.208773 -122.960949
38.211021 -122.961641
38.213639 -122.965281
38.215418 -122.966537
38.218506 -122.969613
38.219848 -122.970263
38.223405 -122.972775
38.225151 -122.975203
38.226007 -122.977002
38.228675 -122.978887
38.231326 -122.981357
38.234900 -122.983285
38.236192 -122.985692
38.238357 -122.989312
38.240052 -122.993497
38.240908 -122.995297
38.240422 -122.996446
38.239985 -122.995839
38.238190 -122.995168
38.235959 -122.993889
38.231949 -122.991353
38.229282 -122.989468
38.227940 -122.988818
38.226614 -122.987582
38.224852 -122.985740
38.224449 -122.983962
38.223123 -122.982727
38.221781 -122.982077
38.219970 -122.981992
38.215910 -122.981213
38.213678 -122.979935
38.211010 -122.978051
38.208376 -122.974996
38.206210 -122.971377
38.203542 -122.969493
38.201311 -122.968216
38.198626 -122.966917
38.196378 -122.966225
38.194550 -122.966725
38.192738 -122.966639
38.190021 -122.966511
38.189131 -122.965883
38.187319 -122.965798
38.185944 -122.966319
38.184116 -122.966819
38.182304 -122.966733
38.181884 -122.965542
38.181464 -122.964350
38.180641 -122.961382
38.178912 -122.958372
38.176713 -122.955925
38.175840 -122.954713
38.173575 -122.954606
38.172217 -122.954542
38.171294 -122.955085
38.169985 -122.953266
38.168190 -122.952596
38.165941 -122.951905
38.163257 -122.950607
38.160555 -122.949895
38.156026 -122.949683
38.151950 -122.949491
38.146498 -122.949821
38.140560 -122.951300
38.133231 -122.953883
38.123151 -122.957508
38.112148 -122.961673
38.097925 -122.967442
38.085044 -122.973856
38.073119 -122.978559
38.063944 -122.982220
38.054769 -122.985880
38.051565 -122.986898
38.048345 -122.988500
38.044671 -122.990080
38.038213 -122.993867
38.032209 -122.997675
38.024861 -123.000834
38.019779 -123.004100
38.013807 -123.006739
38.008758 -123.008837
38.004145 -123.011539
38.002283 -123.013204
38.001360 -123.013744
38.001327 -123.014912
38.000823 -123.016641
37.999850 -123.018932
37.998877 -123.021223
37.997468 -123.022909
37.996546 -123.023450
37.995623 -123.023990
37.994751 -123.022780
37.994801 -123.021029
37.993493 -123.019213
37.993576 -123.016295
37.994063 -123.015150
37.994566 -123.013421
37.995053 -123.012275
37.996009 -123.010568
37.995606 -123.008795
37.994734 -123.007585
37.993878 -123.005791
37.993475 -123.004019
37.993542 -123.001685
37.994062 -122.999372
37.994112 -122.997621
37.994162 -122.995870
37.993742 -122.994682
37.993792 -122.992931
37.994295 -122.991202
37.994328 -122.990034
37.993472 -122.988241
37.993052 -122.987052
37.992666 -122.984697
37.992699 -122.983530
37.992766 -122.981195
37.993335 -122.977132
37.992479 -122.975338
37.991622 -122.973545
37.990733 -122.972919
37.990313 -122.971730
37.990849 -122.968834
37.989573 -122.965852
37.990059 -122.964706
37.990512 -122.964727
37.991837 -122.965958
37.993600 -122.967794
37.994859 -122.971360
37.995682 -122.974320
37.996069 -122.976676
37.996909 -122.979053
37.997765 -122.980847
37.998621 -122.982640
38.000869 -122.983331
38.003134 -122.983438
38.007243 -122.982463
38.013231 -122.979239
38.018816 -122.974242
38.024919 -122.966930
38.028370 -122.957153
38.030866 -122.949085
38.031434 -122.945019
38.032018 -122.940369
38.033426 -122.938681
38.033912 -122.937534
38.034365 -122.937555
38.035270 -122.937598
38.035221 -122.939349
38.036531 -122.941165
38.040476 -122.946027
38.044017 -122.949116
38.046620 -122.953331
38.049642 -122.958736
38.052294 -122.961200
38.053167 -122.962411
38.054073 -122.962453
38.054592 -122.960138
38.052846 -122.957717
38.050696 -122.953522
38.049823 -122.952312
38.050342 -122.949997
38.052170 -122.949498
38.056634 -122.952046
38.057507 -122.953257
38.058784 -122.956241
38.060999 -122.958100
38.063247 -122.958790
38.065495 -122.959481
38.067340 -122.958397
38.069621 -122.957920
38.072792 -122.958069
38.074151 -122.958132
38.075057 -122.958175
38.075559 -122.956443
38.074217 -122.955795
38.071968 -122.955105
38.069704 -122.954999
38.067439 -122.954892
38.064738 -122.954181
38.063362 -122.954701
38.062456 -122.954659
38.061131 -122.953427
38.061196 -122.951090
38.060373 -122.948127
38.060908 -122.945228
38.063222 -122.943582
38.067331 -122.942604
38.070082 -122.941562
38.074191 -122.940584
38.076003 -122.940669
38.077345 -122.941317
38.078268 -122.940775
38.079676 -122.939086
38.081051 -122.938565
38.083316 -122.938671
38.083332 -122.938086
38.084724 -122.936981
38.086082 -122.937044
38.086972 -122.937671
38.088364 -122.936566
38.089319 -122.934855
38.090290 -122.932560
38.088964 -122.931328
38.087572 -122.932433
38.085242 -122.934665
38.082961 -122.935144
38.081182 -122.933891
38.078901 -122.934369
38.077509 -122.935474
38.074759 -122.936516
38.067561 -122.934425
38.066202 -122.934362
38.064843 -122.934299
38.063064 -122.933046
38.063599 -122.930146
38.065023 -122.927873
38.067337 -122.926226
38.069198 -122.924557
38.071009 -122.924642
38.071058 -122.922889
38.071091 -122.921721
38.068859 -122.920447
38.070283 -122.918173
38.072193 -122.914752
38.073131 -122.913626
38.073633 -122.911894
38.073682 -122.910141
38.072808 -122.908931
38.071886 -122.909473
38.071384 -122.911205
38.071335 -122.912958
38.069960 -122.913479
38.068051 -122.916900
38.067063 -122.919779
38.065623 -122.922636
38.063828 -122.921968
38.062469 -122.921905
38.060155 -122.923552
38.059184 -122.925847
38.058196 -122.928725
38.055397 -122.931519
38.054425 -122.933813
38.052564 -122.935481
38.050283 -122.935959
38.047969 -122.937605
38.045672 -122.938668
38.044329 -122.938020
38.042567 -122.936184
38.041743 -122.933222
38.039964 -122.931969
38.038589 -122.932490
38.037699 -122.931864
38.036777 -122.932406
38.035904 -122.931196
38.035969 -122.928860
38.035581 -122.926503
38.032929 -122.924041
38.033496 -122.919975
38.034435 -122.918849
38.033578 -122.917055
38.035002 -122.914783
38.038625 -122.914951
38.040470 -122.913867
38.042751 -122.913388
38.044126 -122.912867
38.045938 -122.912951
38.048219 -122.912472
38.049141 -122.911929
38.050079 -122.910803
38.049206 -122.909593
38.047459 -122.907173
38.043383 -122.906985
38.041571 -122.906901
38.039306 -122.906796
38.036054 -122.909569
38.034679 -122.910090
38.034242 -122.909486
38.032479 -122.907650
38.032124 -122.904126
38.031736 -122.901769
38.031364 -122.898829
38.032804 -122.895972
38.033726 -122.895430
38.035537 -122.895513
38.036460 -122.894971
38.036023 -122.894366
38.033790 -122.893094
38.030652 -122.891780
38.029277 -122.892302
38.029229 -122.894053
38.029148 -122.896973
38.029455 -122.902249
38.029260 -122.909255
38.029097 -122.915094
38.029420 -122.919786
38.031068 -122.925709
38.033688 -122.929339
38.033186 -122.931069
38.032296 -122.930443
38.030081 -122.928586
38.028416 -122.923247
38.028191 -122.915052
38.028079 -122.902770
38.026511 -122.893928
38.025815 -122.886296
38.023760 -122.878602
38.022125 -122.872097
38.020053 -122.864988
38.016622 -122.857817
38.012769 -122.849459
38.007135 -122.839852
38.003655 -122.834434
38.001485 -122.830830
38.000627 -122.829038
37.998394 -122.827768
37.996725 -122.822434
37.994507 -122.820581
37.991416 -122.817520
37.986965 -122.814399
37.985185 -122.813150
37.984779 -122.811379
37.985295 -122.809065
37.983531 -122.807233
37.980908 -122.803610
37.979174 -122.800612
37.976957 -122.798760
37.972974 -122.795077
37.967180 -122.791313
37.961822 -122.788154
37.957808 -122.785639
37.954216 -122.784311
37.951513 -122.783607
37.950592 -122.784149
37.949233 -122.784089
37.948343 -122.783465
37.947468 -122.782259
37.947968 -122.780529
37.948468 -122.778799
37.947593 -122.777593
37.946703 -122.776969
37.945797 -122.776929
37.944891 -122.776889
37.943969 -122.777432
37.943548 -122.776245
37.943579 -122.775079
37.943610 -122.773912
37.943657 -122.772162
37.943235 -122.770976
37.941923 -122.769166
37.940595 -122.767939
37.939252 -122.767296
37.937908 -122.766653
37.936596 -122.764843
37.936174 -122.763657
37.935799 -122.760721
37.935424 -122.757785
37.935048 -122.754849
37.934189 -122.753060
37.932892 -122.750667
37.931142 -122.748255
37.929892 -122.744113
37.928157 -122.741118
37.925547 -122.736917
37.922016 -122.733260
37.918438 -122.731352
37.915751 -122.730067
37.914392 -122.730007
37.911720 -122.728139
37.908549 -122.728001
37.905378 -122.727862
37.903175 -122.725431
37.902315 -122.723643
37.901939 -122.720709
37.902000 -122.718377
37.901171 -122.715423
37.900311 -122.713635
37.898092 -122.711788
37.897247 -122.709417
37.895934 -122.707609
37.894651 -122.704636
37.894229 -122.703450
37.894260 -122.702285
37.894758 -122.700556
37.895664 -122.700595
37.896601 -122.699468
37.897537 -122.698342
37.898973 -122.695486
37.901359 -122.690921
37.904229 -122.685209
37.906132 -122.681790
37.906208 -122.678875
37.906299 -122.675377
37.906390 -122.671880
37.906028 -122.668362
37.904835 -122.661892
37.902750 -122.654800
37.900636 -122.648874
37.899805 -122.645920
37.899382 -122.644735
37.897162 -122.642890
37.894533 -122.639277
37.891905 -122.635665
37.889247 -122.633218
37.887933 -122.631412
37.886151 -122.630169
37.885259 -122.629548
37.883915 -122.628908
37.882556 -122.628850
37.881665 -122.628229
37.880789 -122.627025
37.881272 -122.625879
37.881331 -122.623548
37.880470 -122.621761
37.879564 -122.621723
37.879126 -122.621121
37.878235 -122.620500
37.877388 -122.618131
37.877433 -122.616382
37.877930 -122.614653
37.878413 -122.613507
37.877552 -122.611721
37.877143 -122.609953
37.876311 -122.607001
37.875888 -122.605817
37.875494 -122.603467
37.874618 -122.602263
37.873741 -122.601060
37.872441 -122.598672
37.871126 -122.596867
37.868467 -122.594422
37.864902 -122.591940
37.862228 -122.590078
37.861805 -122.588894
37.860972 -122.585943
37.858737 -122.584683
37.858313 -122.583499
37.857889 -122.582315
37.859307 -122.580041
37.859351 -122.578294
37.858942 -122.576527
37.857174 -122.574704
37.856298 -122.573501
37.854091 -122.571076
37.853682 -122.569310
37.853726 -122.567562
37.853302 -122.566378
37.852454 -122.564011
37.851563 -122.563390
37.850686 -122.562188
37.849795 -122.561568
37.848932 -122.559783
37.848041 -122.559162
37.846697 -122.558524
37.845790 -122.558486
37.844461 -122.557265
37.844037 -122.556081
37.843145 -122.555461
37.842736 -122.553695
37.841844 -122.553075
37.840514 -122.551854
37.839170 -122.551216
37.836934 -122.549957
37.836028 -122.549920
37.834698 -122.548699
37.833879 -122.545167
37.832154 -122.541598
37.830429 -122.538029
37.829552 -122.536827
37.828660 -122.536208
37.827315 -122.535569
37.826424 -122.534950
37.825503 -122.535495
37.825036 -122.536059
37.823253 -122.534819
37.822361 -122.534200
37.820592 -122.532379
37.818795 -122.531722
37.816091 -122.531028
37.815681 -122.529263
37.816587 -122.529300
37.819291 -122.529994
37.820665 -122.529467
37.821643 -122.526593
37.823045 -122.524901
37.824872 -122.524393
37.825368 -122.522665
37.825426 -122.520335
37.824721 -122.512145
37.824325 -122.509798
37.823009 -122.507995
37.822132 -122.506794
37.820363 -122.504973
37.820916 -122.500915
37.822390 -122.496312
37.823806 -122.494038
37.825632 -122.493529
37.826128 -122.491800
37.827106 -122.488925
37.826271 -122.485977
37.825407 -122.484193
37.824997 -122.482427
37.825025 -122.481263
37.825068 -122.479516
37.827347 -122.479025
37.829145 -122.479680
37.830958 -122.479753
37.831878 -122.479207
37.832345 -122.478643
37.832826 -122.477497
37.833322 -122.475768
37.836083 -122.474130
37.837428 -122.474767
37.839226 -122.475422
37.841901 -122.477279
37.843671 -122.479100
37.845469 -122.479755
37.847253 -122.480993
37.848626 -122.480466
37.854544 -122.479538
37.856356 -122.479611
37.858140 -122.480850
37.858946 -122.484965
37.861550 -122.489735
37.863716 -122.493906
37.865018 -122.496291
37.867226 -122.498714
37.869024 -122.499370
37.870793 -122.501192
37.871627 -122.504142
37.872490 -122.505927
37.874245 -122.508332
37.876963 -122.508443
37.877898 -122.507314
37.878876 -122.504437
37.878466 -122.502671
37.878990 -122.499775
37.881708 -122.499885
37.884384 -122.501744
37.888871 -122.503677
37.891108 -122.504935
37.892510 -122.503242
37.893487 -122.500364
37.894069 -122.495136
37.894608 -122.491657
37.894212 -122.489307
37.892881 -122.488087
37.890263 -122.483897
37.888946 -122.482093
37.887644 -122.479707
37.885450 -122.476701
37.883680 -122.474880
37.881458 -122.473040
37.878258 -122.474078
37.874605 -122.475098
37.872354 -122.474424
37.869679 -122.472566
37.867017 -122.470126
37.864398 -122.465938
37.863109 -122.462970
37.862246 -122.461186
37.862713 -122.460621
37.864072 -122.460676
37.866734 -122.463116
37.868036 -122.465501
37.869410 -122.464973
37.871250 -122.463880
37.871760 -122.461567
37.870896 -122.459783
37.871887 -122.456323
37.871518 -122.452808
37.873415 -122.449384
37.875750 -122.446561
37.878511 -122.444921
37.879912 -122.443227
37.880421 -122.440914
37.882247 -122.440403
37.884031 -122.441641
37.885773 -122.444627
37.890686 -122.447740
37.892895 -122.450163
37.893773 -122.451365
37.893703 -122.454279
37.893618 -122.457776
37.894015 -122.460126
37.896209 -122.463132
37.897059 -122.465500
37.897441 -122.468432
37.900570 -122.470309
37.902311 -122.473296
37.903599 -122.476266
37.905822 -122.478106
37.907195 -122.477578
37.908597 -122.475884
37.910820 -122.477724
37.913071 -122.478399
37.915760 -122.479675
37.917501 -122.482663
37.920148 -122.485689
37.920955 -122.489807
37.921294 -122.494490
37.923444 -122.499247
37.926530 -122.502875
37.931441 -122.505994
37.937331 -122.506233
37.938704 -122.505706
37.940502 -122.506363
37.942242 -122.509353
37.944040 -122.510010
37.944550 -122.507695
37.943249 -122.505307
37.941041 -122.502882
37.940674 -122.499363
37.938013 -122.496920
37.936739 -122.493366
37.936811 -122.490449
37.938694 -122.487607
37.939686 -122.484144
37.940677 -122.480681
37.942050 -122.480152
37.943862 -122.480226
37.945207 -122.480864
37.946438 -122.486168
37.948179 -122.489158
37.949991 -122.489232
37.953134 -122.490527
37.955824 -122.491804
37.958966 -122.493099
37.959815 -122.495470
37.959744 -122.498387
37.961074 -122.499609
37.963807 -122.499136
37.967459 -122.498116
37.968847 -122.497005
37.970235 -122.495893
37.970745 -122.493577
37.969967 -122.488289
37.972332 -122.484296
37.973748 -122.482017
37.973323 -122.480832
37.973380 -122.478498
37.975235 -122.476820
37.977967 -122.476347
37.979808 -122.475252
37.982597 -122.472444
37.984452 -122.470766
37.983645 -122.466645
37.981450 -122.463636
37.980162 -122.460663
37.980232 -122.457745
37.981237 -122.453696
37.982638 -122.452000
37.985838 -122.450960
37.988556 -122.451069
37.991699 -122.452363
37.993427 -122.455937
37.995678 -122.456612
37.997900 -122.458454
37.998736 -122.461409
38.000534 -122.462065
38.001752 -122.467958
38.004838 -122.471588
38.005645 -122.475711
38.007357 -122.479871
38.008631 -122.483428
38.010386 -122.485837
38.012594 -122.488264
38.013882 -122.491238
38.015170 -122.494213
38.016472 -122.496603
38.020053 -122.498502
38.022757 -122.499197
38.027258 -122.500549
38.029962 -122.501244
38.032695 -122.500770
38.038174 -122.499240
38.045069 -122.495428
38.046924 -122.493749
38.047844 -122.493202
38.049614 -122.495028
38.050973 -122.495083
38.052799 -122.494573
38.057372 -122.493004
38.061521 -122.490249
38.065202 -122.488059
38.069775 -122.486490
38.073880 -122.485486
38.077490 -122.486218
38.080661 -122.486346
38.085192 -122.486530
38.089240 -122.487864
38.091448 -122.490294
38.093685 -122.491555
38.097309 -122.491702
38.101853 -122.491302
38.103666 -122.491375
38.105449 -122.492618
38.106737 -122.495596
38.107586 -122.497971
38.109894 -122.496310
38.111763 -122.494045
38.112783 -122.489405
38.113860 -122.482426
38.114922 -122.476032
38.115545 -122.469034
38.116621 -122.462055
38.117584 -122.459753
38.119905 -122.457505
38.122241 -122.454672
38.120457 -122.453430
38.119112 -122.452791
38.117739 -122.453321
38.115516 -122.451476
38.116025 -122.449156
38.117964 -122.443967
38.118529 -122.439307
38.120920 -122.434135
38.124642 -122.430187
38.126580 -122.424996
38.130343 -122.419292
38.133612 -122.415325
38.137786 -122.411392
38.143306 -122.408098
38.145599 -122.407018
38.149237 -122.406576
38.151021 -122.407817
38.152408 -122.406701
38.152491 -122.403192
38.151201 -122.400213
38.149514 -122.394877
38.148320 -122.387805
38.145780 -122.380094
38.141058 -122.368787
38.138091 -122.359890
38.134644 -122.352147
38.131169 -122.345574
38.128120 -122.340188
38.125936 -122.336592
38.122846 -122.332961
38.118917 -122.326373
38.115880 -122.320404
38.113736 -122.315056
38.110232 -122.309655
38.106262 -122.304823
38.102718 -122.301177
38.100519 -122.298168
38.097361 -122.297463
38.094257 -122.294420
38.089380 -122.289555
38.084023 -122.285843
38.080038 -122.281598
38.077826 -122.279175
38.076080 -122.276184
38.073428 -122.273160
38.071202 -122.271322
38.068524 -122.269467
38.065792 -122.269949
38.066351 -122.265291
38.067362 -122.260651
38.069214 -122.258966
38.071519 -122.257298
38.069746 -122.255477
38.070252 -122.253157
38.073915 -122.251539
38.076634 -122.251640
38.082458 -122.254783
38.084684 -122.256621
38.085097 -122.258391
38.086857 -122.260797
38.087763 -122.260831
38.090028 -122.260916
38.091788 -122.263322
38.098425 -122.270591
38.106887 -122.277346
38.114910 -122.283500
38.118521 -122.284222
38.125250 -122.287403
38.129354 -122.286388
38.135284 -122.284856
38.140254 -122.285630
38.144251 -122.289294
38.146423 -122.293474
38.149941 -122.298291
38.154885 -122.300236
38.161240 -122.299892
38.163546 -122.298223
38.166277 -122.297741
38.168103 -122.297225
38.170808 -122.297914
38.172127 -122.299721
38.172913 -122.305022
38.174165 -122.309755
38.175017 -122.312130
38.178135 -122.314592
38.180360 -122.316434
38.182132 -122.318259
38.182504 -122.321788
38.185141 -122.325403
38.185236 -122.321307
38.185729 -122.319568
38.189367 -122.319122
38.191165 -122.319777
38.191659 -122.318038
38.192592 -122.316902
38.194857 -122.316989
38.198015 -122.317696
38.201240 -122.315476
38.203092 -122.313789
38.206317 -122.311569
38.210421 -122.310554
38.215351 -122.313087
38.220334 -122.313277
38.222613 -122.312779
38.225865 -122.309387
38.228264 -122.303617
38.230156 -122.300173
38.232062 -122.296143
38.233940 -122.293284
38.237152 -122.291647
38.243547 -122.289545
38.245386 -122.288443
38.247212 -122.287926
38.246825 -122.284980
38.243627 -122.286031
38.239963 -122.287651
38.236778 -122.288116
38.234020 -122.289770
38.231235 -122.292595
38.229303 -122.297796
38.226945 -122.301809
38.225079 -122.304082
38.223187 -122.307526
38.221308 -122.310385
38.217203 -122.311400
38.213166 -122.309487
38.209582 -122.307593
38.207317 -122.307506
38.205038 -122.308005
38.201334 -122.311379
38.199028 -122.313048
38.196270 -122.314700
38.192645 -122.314561
38.188155 -122.312632
38.185477 -122.310773
38.183679 -122.310118
38.183292 -122.307175
38.184252 -122.304868
38.185265 -122.300221
38.184905 -122.296107
38.183160 -122.293112
38.181841 -122.291305
38.179615 -122.289463
38.179189 -122.288276
38.178789 -122.285918
38.176564 -122.284077
38.173792 -122.286314
38.171954 -122.287416
38.169715 -122.286160
38.167436 -122.286659
38.167397 -122.288414
38.164678 -122.288311
38.161041 -122.288759
38.157363 -122.290962
38.153699 -122.292579
38.151913 -122.291341
38.151127 -122.286041
38.150807 -122.280175
38.148634 -122.275994
38.147354 -122.272433
38.143356 -122.268770
38.141531 -122.269287
38.140572 -122.271593
38.138333 -122.270338
38.136055 -122.270837
38.134203 -122.272523
38.133257 -122.274244
38.130086 -122.274124
38.128713 -122.274658
38.125942 -122.276894
38.124117 -122.277411
38.121838 -122.277910
38.119999 -122.279011
38.116402 -122.277705
38.113736 -122.275264
38.109245 -122.273339
38.106153 -122.269712
38.103475 -122.267856
38.099916 -122.264797
38.094999 -122.261687
38.091013 -122.257443
38.084802 -122.251361
38.084362 -122.250759
38.082563 -122.250107
38.080803 -122.247702
38.079897 -122.247668
38.078577 -122.245864
38.077710 -122.244077
38.075911 -122.243425
38.074112 -122.242773
38.072326 -122.241537
38.069660 -122.239099
38.067499 -122.234340
38.066153 -122.233705
38.063953 -122.230700
38.064070 -122.225441
38.064225 -122.218430
38.065209 -122.214957
38.064821 -122.212019
38.065753 -122.210884
38.066698 -122.209164
38.065818 -122.207963
38.064497 -122.206160
38.062296 -122.203155
38.060083 -122.200735
38.060147 -122.197814
38.062464 -122.195559
38.065208 -122.194490
38.068405 -122.193438
38.068909 -122.191117
38.068520 -122.188179
38.066306 -122.185759
38.063614 -122.184491
38.061374 -122.183240
38.060997 -122.179718
38.060130 -122.177932
38.057890 -122.176681
38.056116 -122.174863
38.056167 -122.172526
38.054393 -122.170707
38.053072 -122.168906
38.052657 -122.167137
38.050883 -122.165318
38.049096 -122.164084
38.046843 -122.163418
38.044553 -122.164505
38.043219 -122.163287
38.042817 -122.160934
38.042490 -122.155077
38.041698 -122.149787
38.041786 -122.145698
38.041925 -122.139273
38.043875 -122.132912
38.045235 -122.132961
38.048028 -122.129553
38.050747 -122.129650
38.053515 -122.127410
38.064564 -122.119617
38.069685 -122.113367
38.075749 -122.105394
38.079008 -122.101415
38.085046 -122.094610
38.088795 -122.088892
38.093461 -122.082622
38.098078 -122.078689
38.100895 -122.074107
38.106417 -122.070204
38.110091 -122.067992
38.112369 -122.067487
38.115552 -122.067012
38.116912 -122.067060
38.117340 -122.068245
38.117744 -122.070600
38.119079 -122.071817
38.120401 -122.073619
38.121797 -122.071912
38.122300 -122.069589
38.123291 -122.065527
38.125165 -122.062666
38.127896 -122.062176
38.132414 -122.062918
38.136026 -122.063629
38.140104 -122.063771
38.142823 -122.063866
38.147414 -122.061099
38.147904 -122.059360
38.155728 -122.053777
38.161728 -122.048716
38.166784 -122.045378
38.170518 -122.040237
38.171999 -122.034432
38.170748 -122.029119
38.170403 -122.023837
38.173218 -122.019248
38.176474 -122.015261
38.177428 -122.012951
38.179753 -122.010102
38.181649 -122.006067
38.184403 -122.004404
38.187181 -122.001570
38.185858 -121.999768
38.182663 -122.000830
38.179455 -122.002478
38.177619 -122.003587
38.176677 -122.005312
38.176152 -122.008808
38.175174 -122.012288
38.173743 -122.015753
38.171418 -122.018601
38.168603 -122.023189
38.168090 -122.026100
38.168029 -122.029025
38.168422 -122.031967
38.168803 -122.035493
38.167812 -122.039558
38.164102 -122.043529
38.159487 -122.047467
38.153046 -122.051928
38.145688 -122.056941
38.143373 -122.059202
38.140631 -122.060278
38.138353 -122.060784
38.136100 -122.060120
38.133847 -122.059456
38.133454 -122.056516
38.133528 -122.053007
38.134960 -122.049545
38.135951 -122.045482
38.136012 -122.042558
38.135655 -122.037863
38.137087 -122.034400
38.136743 -122.029121
38.136398 -122.023841
38.137365 -122.020948
38.139333 -122.013406
38.140788 -122.008773
38.140407 -122.005248
38.139596 -122.000537
38.137390 -121.997536
38.135184 -121.994535
38.132513 -121.992103
38.129842 -121.989672
38.126277 -121.986625
38.122712 -121.983579
38.119552 -121.982887
38.116404 -121.981610
38.113662 -121.982688
38.113161 -121.985012
38.111278 -121.988459
38.109859 -121.991336
38.108464 -121.993044
38.107093 -121.993583
38.104828 -121.993506
38.103850 -121.996983
38.103349 -121.999307
38.101012 -122.002737
38.100511 -122.005060
38.100476 -122.006814
38.099975 -122.009137
38.097625 -122.013152
38.096659 -122.016044
38.096146 -122.018952
38.094787 -122.018905
38.093488 -122.015936
38.092653 -122.012398
38.090031 -122.007629
38.088767 -122.002906
38.087002 -122.000507
38.085703 -121.997538
38.085285 -121.995769
38.085321 -121.994016
38.085392 -121.990509
38.084999 -121.987571
38.082328 -121.985141
38.081004 -121.983342
38.079692 -121.980958
38.078380 -121.978575
38.075256 -121.976130
38.073932 -121.974331
38.074014 -121.970241
38.074991 -121.966764
38.076886 -121.962734
38.078292 -121.960442
38.076573 -121.955706
38.075237 -121.954492
38.075772 -121.950416
38.076760 -121.946355
38.077771 -121.941125
38.079177 -121.938832
38.079224 -121.936494
38.080234 -121.931264
38.081744 -121.923711
38.081825 -121.919620
38.081917 -121.914944
38.081057 -121.912576
38.079721 -121.911363
38.077025 -121.910105
38.075689 -121.908891
38.073831 -121.911170
38.072460 -121.911710
38.071077 -121.912834
38.070578 -121.915157
38.070056 -121.918648
38.068662 -121.920357
38.065920 -121.921436
38.064108 -121.921377
38.061401 -121.920703
38.059589 -121.920643
38.058218 -121.921183
38.058160 -121.924104
38.055767 -121.930457
38.055245 -121.933948
38.054768 -121.935101
38.052514 -121.934442
38.051655 -121.932075
38.050818 -121.928540
38.051026 -121.918024
38.049409 -121.908032
38.049547 -121.901022
38.051904 -121.896422
38.053762 -121.894143
38.054306 -121.889484
38.054862 -121.884240
38.058600 -121.878515
38.060515 -121.873314
38.063777 -121.868742
38.066518 -121.867660
38.070165 -121.866608
38.072476 -121.864343
38.073495 -121.858528
38.074083 -121.851529
38.073764 -121.844502
38.071235 -121.834480
38.069545 -121.827995
38.068241 -121.825030
38.065677 -121.816763
38.064439 -121.810292
38.062262 -121.805546
38.062847 -121.798548
38.066150 -121.791635
38.070359 -121.784749
38.073607 -121.780756
38.073628 -121.779587
38.075506 -121.776137
38.076963 -121.770919
38.080707 -121.764601
38.082606 -121.759981
38.084019 -121.757100
38.087751 -121.751365
38.090081 -121.747927
38.090566 -121.746187
38.090599 -121.744433
38.116631 -121.708951
38.123059 -121.704462
38.127643 -121.701674
38.137685 -121.697877
38.144998 -121.694583
38.150477 -121.692405
38.155956 -121.690227
38.160540 -121.687436
38.164227 -121.684033
38.166524 -121.682345
38.170201 -121.679526
38.174383 -121.673794
38.184980 -121.664152
38.191376 -121.661411
38.192303 -121.660267
38.193703 -121.657966
38.193713 -121.657380
38.185495 -121.660653
38.182777 -121.660573
38.180470 -121.662848
38.179090 -121.663978
38.177308 -121.662169
38.175537 -121.659775
38.173673 -121.662648
38.172684 -121.667303
38.167154 -121.672410
38.162138 -121.674018
38.157503 -121.679735
38.151529 -121.684242
38.141056 -121.686857
38.129233 -121.688847
38.123290 -121.691596
38.117779 -121.695527
38.109518 -121.701132
38.106315 -121.702791
38.104914 -121.705089
38.101278 -121.705565
38.097200 -121.705443
38.090382 -121.706409
38.086726 -121.708054
38.083975 -121.709726
38.081678 -121.711411
38.081151 -121.715489
38.079739 -121.718371
38.079148 -121.725955
38.079474 -121.732983
38.081190 -121.738299
38.082075 -121.739495
38.082507 -121.740678
38.082021 -121.742418
38.081105 -121.742975
38.079185 -121.748764
38.073576 -121.757949
38.072130 -121.762583
38.070220 -121.767787
38.067415 -121.772378
38.063682 -121.778110
38.061286 -121.785052
38.058955 -121.788488
38.056181 -121.791325
38.054358 -121.791853
38.054866 -121.788945
